,0.6
1,0.152909296
0.95,0.18413317
0.9,0.117843768
0.8,0.004525426
0.7,-0.076107542
0.65,-0.096954776
0.6,-0.104752915
0.55,-0.099585474
0.5,-0.107341856
0.45,-0.102174414
0.4,-0.109930796
0.35,-0.091756017
0.3,-0.07353948
0.25,-0.048819274
0.2,0.014964702
0.15,-0.012427958
0.125,0.026051213
0.1,0.044894107
0.08,0.089793433
0.06,0.212903815
0.04,0.381498123
0.02,0.634598371
0.01,0.89445283
0,0.126811106
0.01,-2.682690375
0.04,-1.244544391
0.06,-0.938370864
0.1,-0.644578318
0.2,-0.427368302
0.35,-0.312964276
0.5,-0.237456992
0.7,-0.21268459
0.8,-0.099533277
0.9,-0.025403978
0.95,0.054018034
1,0.152909296
