,0.79
1,0.009
0.981,-0.039
0.972,-0.045
0.949,-0.079
0.932,-0.117
0.899,-0.19
0.85,-0.302
0.801,-0.427
0.75,-0.98
0.7,-0.982
0.652,-0.948
0.6,-0.936
0.549,-0.929
0.499,-0.918
0.448,-0.914
0.398,-0.917
0.351,-0.945
0.301,-0.959
0.25,-0.99
0.2,-0.995
0.15,-1.018
0.098,-1.029
0.072,-1.034
0.047,-0.981
0.028,-1.003
0.019,-0.929
0.012,-0.551
0.003,0.354
0,1.149
0,1.149
0.006,0.722
0.011,0.473
0.02,0.272
0.029,0.11
0.048,0.032
0.069,-0.036
0.102,-0.082
0.151,-0.114
0.199,-0.106
0.251,-0.107
0.299,-0.071
0.35,-0.075
0.4,-0.092
0.451,-0.118
0.5,-0.144
0.549,-0.149
0.598,-0.143
0.649,0.061
0.699,0.276
0.747,0.376
0.8,0.443
0.85,0.497
0.899,0.529
0.929,0.527
0.95,0.513
0.969,0.454
0.99,0.304
0.998,0.099
